libellecommuneetablissement,Abattage de volaille,Abattage du bétail,Activités administratives spécialisées diverses,Activités de services administratifs et de soutien,Activités de télécommunications hors p.t.t.,Activités des ménages,Activités extra-territoriales,Activités financières,Activités financières et d'assurance,Activités immobilières,"Activités spécialisées, scientifiques et techniques",Activités spécifiques d'auxiliaires des transports maritimes,Administration d'immeubles,Administration d'infrastructures,Administration locale,Administration publique,Agences de presse,Agences de voyages,Agences immobilières,"Agriculture, chasse, sylviculture","Agriculture, sylviculture et pêche",Ambulances,"Aménagements, finitions","Arts, spectacles et activités récréatives",Associations culturelles et socio-éducatives (services non marchands à caractère privé),Associations culturelles et socio-éducatives (services non marchands à caractère public),Associations sportives (services non marchands à caractère privé),Associations sportives (services non marchands à caractère public),"Assurances ""i.a.r.d.""","Assurances ""vie et capitalisation""",Assurances relevant du code de la mutualité,"Auto-écoles, écoles de pilotage",Autres activités de services,Autres auxiliaires des transports,Autres commerces de détail de l'équipement du foyer,Autres commerces non alimentaires non spécialisés,Autres enseignements spécialisés et professionnels et enseignement supérieur (services marchands),Autres grandes surfaces non spécialisées non alimentaires,Autres instituts pour la santé,Autres services d'assainissement (services marchands),Autres services fournis à la collectivité (services non marchands à caractère privé),Autres spectacles et services récréatifs (services marchands),Auxiliaires d'assurances,Auxiliaires financiers,Aviculture,Aéroports,"Banques de dépôts, d'affaires, de crédit à long et moyen terme","Bijouterie, joaillerie","Biscuiterie, biscotterie",Blanchisserie et teinturerie de gros,"Boulangerie, pâtisserie","Boulonnerie, visserie",Cabinets d expertise comptable et d analyse financière,Cabinets d'architecte,Cabinets d'auxiliaires médicaux,Cabinets d'études informatiques et d'organisation,Cabinets d'études techniques,Cabinets d'études économiques et sociologiques,Cabinets de conseils en information et documentation,Cabinets de médecin,Cabinets de métreur et de géomètre,Cabinets dentaires,Cabinets juridiques et offices publics et ministériels,Cafés associés à une autre activité,Cafés-tabacs,Caisses de retraites ne relevant pas de la législation sur les assurances,Camionnage et transport routier de marchandises en zone courte,Cantines,Centrales d'achats en produits alimentaires,Centrales d'achats en produits non alimentaires,Centres de transfusion sanguine et banques d'organes,Chasse et piégeage,Chaudronnerie,Chauffage urbain et distribution d'énergies diverses,Chimie organique de synthèse,"Chocolaterie, confiserie",Cidrerie,Cliniques générales,Cliniques spécialisées,Code provisoire,Collecte de fret aérien,Collecte de fret maritime,Collecte de fret terrestre et fluvial,Commerce ; réparation d'automobiles et de motocycles,Commerce ; réparations automobile et d'articles domestiques,Commerce d'équipements et de fournitures pour l'industrie,Commerce de détail d'accessoires et d'équipements automobiles,Commerce de détail d'articles de sport et de camping,Commerce de détail d'articles médicaux et de produits de beauté,Commerce de détail d'optique (médicale et non médicale) et de photographie,Commerce de détail de carburants et lubrifiants,Commerce de détail de confiserie et commerces de détail alimentaires divers,"Commerce de détail de fleurs, graines et petits animaux d'agrément",Commerce de détail de fruits et légumes,Commerce de détail de l'habillement,Commerce de détail de l'horlogerie-bijouterie,Commerce de détail de la chaussure voyage,"Commerce de détail de la droguerie, couleurs vernis",Commerce de détail de la maroquinerie et des articles de voyage,"Commerce de détail de livres, papeterie et fournitures de bureau","Commerce de détail de matériel électrique, radioélectrique et électroménager",Commerce de détail de poissons et coquillages,Commerce de détail de produits laitiers,Commerce de détail de quincaillerie et d'appareils ménagers,Commerce de détail de vins et boissons,Commerce de détail des charbons et combustibles,Commerce de détail des textiles pour la maison,Commerce de détail des viandes,Commerce de détail du meuble,Commerce de détail du tabac,"Commerce de détail et réparation de motocycles, cycles et véhicules divers",Commerce de détail indépendant d'alimentation générale,Commerce de fournitures diverses pour les utilisateurs professionnels du commerce et des services,Commerce de gros d'accessoires d'automobiles et de matériel de garage,Commerce de gros d'autres boissons,Commerce de gros d'épicerie,Commerce de gros de bestiaux,"Commerce de gros de charbon, minerais et minéraux",Commerce de gros de cuirs et peaux,Commerce de gros de céramique et verrerie,"Commerce de gros de droguerie, de produits d'entretien",Commerce de gros de fruits et légumes,"Commerce de gros de jouets, papeterie et articles de fumeurs","Commerce de gros de l'habillement, des chaussures et de la maroquinerie",Commerce de gros de matières premières agricoles,Commerce de gros de matériel électrique et électronique,"Commerce de gros de parfumerie, produits de beauté","Commerce de gros de pneumatiques, cycles et motocycles",Commerce de gros de poissons,Commerce de gros de produits laitiers,Commerce de gros de produits pharmaceutiques,Commerce de gros de produits pétroliers,Commerce de gros de quincaillerie et d'appareils ménagers,Commerce de gros de viandes sans abattage,"Commerce de gros de vins, spiritueux, liqueurs",Commerce de gros de volailles et gibiers,Commerce de gros des textiles,"Commerce de matériaux de construction, de verre à vitres et d'appareils sanitaires",Commerce de matériel agricole,Commerce de matériel et mobilier de bureau,Commerce de matériel pour le bâtiment et les travaux publics,Commerce de métaux,Commerce de papiers et cartons en l'état,Commerce de produits chimiques industriels,Commerce des textiles bruts,Commerce du bois,Commerces de détail divers,Commerces de gros divers,Commerces de gros spécialisés de produits alimentaires divers,Conchyliculture,Confection de chapellerie pour hommes et femmes,Confection de chemiserie et lingerie,"Confection de corsets, gaines et soutien-gorges",Confection de vêtements féminins,Confection de vêtements masculins,Confection de vêtements pour enfants,Conservation du patrimoine culturel (services non marchands à caractère public),Conserverie de fruits et confitures,Conserverie de légumes,Conserverie de poissons,Construction,Construction d'autres bateaux,Construction d'ossatures autres que métalliques,Construction de caravanes et remorques de tourisme,"Construction de carrosseries, bennes, remorques autres que de tourisme",Construction de cellules d'aéronefs,Construction de chaussées,Construction de lignes de transport d'électricité,Construction de navires de marine marchande,Construction de voitures particulières,Construction de véhicules utilitaires,Construction industrialisée,Construction métallique,Coopératives alimentaires d'entreprise ou d'administration,Cours et tribunaux,"Couverture, plomberie, installations sanitaires",Crèches,Créateurs et intermédiaires en publicité,Création et interprétation littéraires et artistiques (services marchands),Crédit coopératif et mutuel,Culture et récolte de produits marins divers,Cultures fruitières,Cultures générales,Cultures générales associées à d'autres activités agricoles,Dispensaires,Distillation d'alcool,Distillation d'eau de vie naturelle,Débits de boissons (sans spectacle),Débits de boissons avec spectacle,Décolletage,"Découpage, emboutissage",Déménagement,Edition,"Edition de disques, bandes et cassettes enregistrées",Education,"Elevage d'ovins, caprins, équins",Elevage de bovins,Elevage de bovins associé à d'autres activités agricoles,Elevage de porcins,Enlèvement des ordures (services marchands),Enseignement,Enseignement artistique (services non marchands à caractère public),Enseignement du second degré premier cycle (services non marchands à caractère public),Enseignement du second degré second cycle (services non marchands à caractère public),Enseignement général primaire et secondaire (services marchands),Enseignement par correspondance (services marchands),Enseignement préscolaire (services non marchands à caractère public),Enseignement supérieur (services non marchands à caractère public),Enseignement élémentaire (services non marchands à caractère public),Enseignement.(services non marchands à caractère privé),"Entreprises de forages, sondages ; fondations spéciales",Entreprises de vente par correspondance à assortiment général,Entrepôts autres que frigorifiques,Entrepôts frigorifiques,Esthétique corporelle,Etablissements financiers et unions économiques,Etablissements hospitaliers généraux,Etablissements hospitaliers spécialisés,"Etablissements pour adultes nécessiteux, handicapés ou inadaptés (services non marchands à caractère privé)","Etablissements pour adultes nécessiteux, handicapés, ou inadaptés (services marchands)","Etablissements pour adultes nécessiteux, handicapés, ou inadaptés (services non marchands à caractère public)","Etablissements pour l'enfance protégée, handicapée ou inadaptée (services marchands)","Etablissements pour l'enfance protégée, handicapée, inadaptée (services non marchands à caractère privé)","Etablissements pour l'enfance protégée, handicapée, ou inadaptée (services non marchands à caractère public)",Etablissements pour personnes âgées,Exploitation de magasins d'alimentation générale dépendant d'une entreprise à magasins multiples,Exploitation de magasins populaires,Exploitation de parkings,Exploitation de super marchés,Exploitation de supérettes dépendant d'une entreprise à magasins multiples,Exploitation de supérettes indépendantes,Exploitation forestière,Extraction de sables et graviers d'alluvions,"Fabrication d'accessoires d'ameublement en bronze et fer forgé, statuettes et articles funéraires",Fabrication d'accessoires divers de l'habillement,Fabrication d'accumulateurs,"Fabrication d'aliments diététiques, aliments pour bébé, produits de régime",Fabrication d'aliments pour animaux,Fabrication d'appareillage électrique d'installation,Fabrication d'appareils d'enregistrement et de reproduction du son et de l'image et de supports d'enregistrement,"Fabrication d'appareils de contrôle et de régulation spécifiquement conçus pour l'automatisme industriel, d'instruments et d'appareils électriques et électroniques de mesure","Fabrication d'appareils de pesage et de compteurs, d'instruments de métrologie",Fabrication d'appareils de radiologie et d'électronique médicale,"Fabrication d'appareils frigorifiques domestiques, de machines à laver le linge et à laver la vaisselle","Fabrication d'appareils ménagers de cuisine, de chauffage de l'eau et de chauffage de l'air non électriques",Fabrication d'appareils radiorécepteur et de téléviseurs,"Fabrication d'armes de chasse, de tir, de défense",Fabrication d'articles chaussants de bonneterie,"Fabrication d'articles de brosserie, d'articles de vannerie et d'articles en liège",Fabrication d'articles de bureau et d'articles de paris,"Fabrication d'articles de maroquinerie, d'articles de voyage et de chasse",Fabrication d'articles de papeterie,Fabrication d'articles de sport et de campement,Fabrication d'articles divers en cuir et similaires,Fabrication d'articles divers non désignés ailleurs,Fabrication d'autre matériel agricole,Fabrication d'autres appareils d'équipement ménager,Fabrication d'autres demi-produits non ferreux,Fabrication d'autres engrais,Fabrication d'autres produits pharmaceutiques,Fabrication d'autres vêtements de dessus de bonneterie,Fabrication d'emballages en bois,Fabrication d'emballages en matières plastiques,Fabrication d'engrenages et organes de transmission,"Fabrication d'entremets, desserts ménagers et petits déjeuners","Fabrication d'explosifs, d'accessoires de mise à feu et d'artifices",Fabrication d'huiles et corps gras bruts,Fabrication d'instruments d'optique et de précision,Fabrication d'instruments de musique,Fabrication d'isolateurs et pièces isolantes en verre et céramique,Fabrication d'objets divers en bois,"Fabrication d'outillage à main, d'outillage électroportatif, d'outillage agricole","Fabrication d'outillage, outils pour machines",Fabrication d'ouvrages en caoutchouc,Fabrication d'éléments de charpente et de menuiseries de bâtiment,Fabrication d'éléments pour le bâtiment,Fabrication d'équipements d'automatisation de processus industriels,"Fabrication d'équipements de distribution, de commande à basse tension ; d'applications de l'électronique de puissance",Fabrication d'équipements spécifiques pour les aéronefs,Fabrication d'étoffes non tissées ni tricotées,Fabrication de bateaux de plaisance,Fabrication de boissons non alcoolisées élaborées,Fabrication de bâtiments préfabriqués légers,Fabrication de caoutchouc synthétique et autres élastomères,Fabrication de cartonnages,"Fabrication de chandails, pull-over, polos, gilets etc... En bonneterie","Fabrication de charbons artificiels, de terres actives et de produits chimiques à usage métallurgique et mécanique",Fabrication de charcuterie et de conserves de viandes,Fabrication de chaussures et d'autres articles chaussants,Fabrication de chaux et ciments,Fabrication de colles,Fabrication de composants passifs et de condensateurs fixes,"Fabrication de condiments, vinaigre, sauces préparées","Fabrication de crèmes glacées, glaces et sorbets",Fabrication de demi-produits en aluminium et autres métaux légers,"Fabrication de dentelles, tulles, broderies et guipures",Fabrication de fils et câbles isolés pour l'électricité,Fabrication de gants,"Fabrication de jeux, jouets et d'articles de puériculture",Fabrication de lampes électriques,Fabrication de literie,Fabrication de lunettes pour la correction et la protection de la vue,Fabrication de machines de bureau,"Fabrication de machines pour les industries alimentaires chimiques, plastiques et de machines à chaussures","Fabrication de machines pour les industries du papier, du carton et des arts graphiques",Fabrication de machines pour les industries textiles et de machines à coudre industrielles,Fabrication de machines tournantes et transformateurs électriques de petite et moyenne puissance,Fabrication de machines à bois,Fabrication de machines-outils à métaux,Fabrication de matières plastiques,Fabrication de matériaux de construction divers,Fabrication de matériel d'éclairage,Fabrication de matériel de manutention et de levage,Fabrication de matériel de mines et de forage,Fabrication de matériel de soudage,Fabrication de matériel de traitement de l'information,Fabrication de matériel de travaux publics,Fabrication de matériel médico-chirurgical et de prothèses,Fabrication de matériel photographique et cinématographique,Fabrication de matériel professionnel électronique et radioélectrique,Fabrication de matériel télégraphique et téléphonique,Fabrication de matériel électrique de grande puissance ou à haute tension,Fabrication de meubles de cuisine et meubles en bois blanc,Fabrication de meubles divers et industries connexes à l'industrie de l'ameublement,Fabrication de meubles meublants,Fabrication de mobilier métallique,Fabrication de moteurs à combustion interne autres que pour l'automobile et l'aéronautique,Fabrication de motocycles et cycles,"Fabrication de mélanges, plaques, feuilles, films, tubes, tuyaux et profilés",Fabrication de papiers et de cartons,"Fabrication de parquets, moulures et baguettes","Fabrication de peintures, vernis, couleurs fines, encres d'imprimerie",Fabrication de pelleterie et fourrures,Fabrication de petits articles métalliques,Fabrication de pièces diverses pour l'industrie,Fabrication de pièces et équipements pour cycles et motocycles,Fabrication de pièces et équipements spécifiques pour automobiles,Fabrication de plâtres et de produits en plâtre,Fabrication de pneumatiques et chambres à air,Fabrication de pompes et compresseurs,Fabrication de produits alimentaires divers,Fabrication de produits de consommation divers,Fabrication de produits de ménage et de produits d'entretien,Fabrication de produits divers de la chimie minérale,Fabrication de produits en béton,"Fabrication de produits en grès, en faïence, en autres matières céramiques",Fabrication de pâtes alimentaires et de couscous,Fabrication de quincaillerie,"Fabrication de rubans, tresses, passementeries et articles textiles divers",Fabrication de sièges,Fabrication de sous-vêtements de bonneterie,Fabrication de spécialités pharmaceutiques,Fabrication de tapis,Fabrication de tracteurs agricoles,Fabrication de transmissions hydrauliques et pneumatiques,Fabrication de tubes électroniques et de semi-conducteurs,Fabrication de tuiles et briques,Fabrication de vaisselle de ménage en céramique,Fabrication de verre à la main,Fabrication et distillation de goudrons,"Fabrication et installation d'ascenseurs, monte-charge et escaliers mécaniques",Fabrication et installation de fours,"Fabrication et installation de matériel aéraulique, thermique et frigorifique",Fabrication et pose d'équipements spécifiques de bord,"Fabrication et transformation de panneaux, bois de placage, bois améliorés et traités","Fabrication façonnage et transformation de verre plat, miroiterie",Fabrication industrielle de pain et de pâtisserie fraîche,"Ferblanterie, fabrication d'articles de ménage, de coutellerie","Ficellerie, corderie, fabrication de filets",Filature de l'industrie lainière - cycle cardé,Filature de l'industrie lainière - cycle peigné,Fonderie de métaux ferreux,Fonderie de métaux non ferreux,"Forge, estampage, matriçage",Formation des adultes et formation continue (services marchands),Formation des adultes et formation continue (services non marchands à caractère public),"Foyers d'étudiants et de jeunes travailleurs, résidences universitaires",Gendarmerie,Gestion d'équipements culturels (services non marchands à caractère public),"Gestion d'équipements culturels, socio-éducatifs et d'autres salles de spectacle (services non marchands à caractère privé)",Gestion d'équipements et centres sportifs (services marchands),Gestion d'équipements socio-éducatifs (services non marchands à caractère public),Gestion d'équipements sportifs (services non marchands à caractère privé),Gestion d'équipements sportifs (services non marchands à caractère public),Gestion de bibliothèques (services non marchands à caractère public),Gestion de bibliothèques et conservation du patrimoine culturel (services non marchands à caractère privé),Gestion de salles de cinéma,Gestion de salles de spectacle (services marchands),Grandes surfaces semi spécialisées non alimentaires,Génie climatique,Habillement sur mesure,Holdings,Horlogerie,Hébergement et restauration,Hôtels avec restaurant,Hôtels et restaurants,Hôtels sans restaurant,"Immobilier, location et services aux entreprises",Imprimerie de labeur,Industrie de l'acide sulfurique et des produits dérivés,Industrie laitière,Industrie manufacturière,Industries connexes à l'imprimerie,Industries extractives,Information et communication,"Installation industrielle, montage levage",Installation électrique,Installations d'hébergement à équipements développés,Installations d'hébergement à équipements légers,Intermédiaires du commerce en bois et matériaux de construction,"Intermédiaires du commerce en combustibles, métaux, minéraux et produits chimiques pour l'industrie","Intermédiaires du commerce en machines, matériel et véhicules","Intermédiaires du commerce en matières premières agricoles, animaux vivants, matières premières textiles et demi produits","Intermédiaires du commerce en meubles, articles de ménage et quincaillerie",Intermédiaires du commerce en produits divers (sans prédominance),"Intermédiaires du commerce en textiles habillement, chaussures et articles en cuir",Intermédiaires du commerce spécialisés en produits alimentaires,Intermédiaires du commerce spécialisés en produits non désignés ailleurs,Jeux de hasard et d'argent,Laboratoires d'analyses médicales extra-hospitaliers,Laboratoires photographiques et cinématographiques,Laverie-blanchisserie-teinturerie de détail,Location d'autres biens d'équipement,Location d'immeubles à usages industriels et commerciaux,Location de biens de consommation,Location de logements,Location de machines et équipements agricoles,Location de matériel pour le bâtiment et les travaux publics,Location de voitures particulières,Location de véhicules industriels,Location de wagons,Manutention portuaire,Manutention terrestre et fluviale,Maçonnerie et travaux courants de béton armé,Menuiserie métallique de bâtiment,Menuiserie-serrurerie,Meunerie,"Mécanique générale, fabrication de moules et modèles",Médecine systématique et de dépistage (services marchands),Métallurgie des métaux précieux,Navigation côtière et d'estuaire,Oeuvres et organismes sociaux spécialisés (services non marchands à caractère privé),Oeuvres et organismes sociaux à compétence générale (services non marchands à caractère privé),Offices du tourisme (services non marchands à caractère public),Ordres et syndicats professionnels,Organisations religieuses et philosophiques (services non marchands à caractère privé),Organisations syndicales (services non marchands à caractère prive),Organisations économiques (services non marchands à caractère public),Organisme locaux d'action sociale (services non marchands à caractère public),Organismes de répartition d'emprunts collectifs obligataires,Organismes financiers à statut légal spécial,Organismes généraux de la sécurité sociale,P.T.T. - services postaux et financiers,Parfumerie,Pharmacies,Pisciculture et pêche en eau douce,Ports maritimes,Presse,Prestation temporaire de personnel,Production d'apéritifs à base de vin,Production de films,Production de jus de fruits et de légumes,"Production de légumes frais, de fleurs; pépinières",Production de matériaux concassés de roche et de laitier,Production de matériaux de carrière pour l'industrie,"Production de minéraux divers : asphalte, talc etc..",Production de pierres de construction,Production de sels (chlorure de sodium et sels divers) ; marais salants,Production et distribution d'eau,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution","Production et distribution d'électricité, de gaz et d'eau","Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",Productions agricoles diverses,Professeurs de sport et sportifs professionnels,Professeurs indépendants,Promotion en infrastructure (services marchands),Promotion en infrastructure (services non marchands à caractère public),Promotion immobilière,Protection civile,Préparation de plats cuisinés,"Préparation et commerce de la laine, délainage",Préparation et livraison de béton prêt à l'emploi,Pâtisserie,Pêche en mer,"Pêche, aquaculture","Pêche, aquaculture, services annexes",Radiodiffusion et télévision,Rechapage et réparation industrielle de pneumatiques,Recherche scientifique et technique (services marchands),Recherche scientifique et technique (services non marchands à caractère privé)),Recherche scientifique et technique (services non marchands à caractère public),Remorquage et pilotage,Représentation diplomatique étrangère en France ; organismes internationaux,Restaurants et cafés-restaurants (sans hébergement),Robinetterie,Routage,Récupération de ferraille et vieux métaux non ferreux,Récupération de produits divers,Régies publicitaires,Réparation d'appareils électriques pour le ménage,Réparation de chaussures et d'autres articles en cuir,Réparation de gros matériel électrique,Réparation de montres et horloges de bijouterie,Réparation de navires,Réparation de véhicules automobiles,Réparations non désignées ailleurs et sans spécialisation,Salons de coiffure,Santé et action sociale,Santé humaine et action sociale,Scierie,Services annexes aux spectacles,"Services collectifs, sociaux et personnels",Services de nettoyage,Services divers rendus principalement aux entreprises,Services domestiques,Services effectués au profit de l'élevage,Services extérieurs des administrations économiques et financières,Services extérieurs des autres administrations,Services funéraires,Services personnels divers,Sidérurgie,Sociétés de placements en valeurs mobilières,Studios de photographie,"Sucreries, raffineries de sucre",Supports juridiques de programmes,Sylviculture et services aux forêts,"Sécurité sociale : maladie, maternité, accidents de travail","Tannerie, mégisserie",Taxis,"Teintures, apprêts et impressions",Tissage de l'industrie lainière,Tissage des industries cotonnières et linières,"Torréfaction et brûlerie de café, thé, chicorée et infusions, préparation d'épices et herbes aromatiques",Traitement et revêtement des métaux,Traiteurs,Transformation de céréales secondaires,Transformation du papier,Transport par conduite,Transports aériens,Transports et communications,Transports et entreposage,Transports fluviaux de marchandises,Transports fluviaux de passagers,Transports maritimes autres que de produits pétroliers,Transports routiers de marchandises en zone longue,Transports routiers de voyageurs,Transports urbains de voyageurs,Travaux agricoles à façon,Travaux d'aménagement des terres et des eaux ; voirie ; parcs et jardins,Travaux d'infrastructure générale,Travaux à façon divers,Travaux à façon informatiques,Tréfilage de l'acier et production des dérivés du fil d'acier,Vente et réparation de véhicules automobiles,Vinification,Viticulture,Voirie et assainissement (services non marchand à caractère public),"Vétérinaires, cliniques vétérinaires"
ABBARETZ,,,,23.0,,,,,11.0,102.0,47.0,,,,,1.0,,,,38.0,129.0,,1.0,25.0,,,,,,,,,46.0,,,,,,,,1.0,,,,,,,,,,2.0,,,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,58.0,13.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,10.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,21.0,,4.0,,9.0,,,,34.0,,1.0,12.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,25.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,4.0,28.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,15.0,,,,,,,1.0,,,,,,,,,,
AHUILLE,,,,13.0,,,,1.0,17.0,80.0,23.0,,,,,2.0,,,,45.0,98.0,,,24.0,,,,,,,,,24.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,8.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,5.0,,13.0,,,,25.0,,,11.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,30.0,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,,,,,,,1.0,,,,,,,,,,
AIGNE,,,,21.0,,,,1.0,10.0,58.0,28.0,,,,,2.0,,,,13.0,36.0,,1.0,24.0,,,1.0,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,33.0,11.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,2.0,,1.0,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,1.0,,8.0,,,,18.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,8.0,,,,,,,,,,,,,,,,,
AIGREFEUILLE SUR MAINE,,,,,,,,,1.0,4.0,,,,,,,,,,2.0,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIGREFEUILLE-SUR-MAINE,,,,49.0,,,,5.0,38.0,180.0,98.0,,,,1.0,7.0,,,,16.0,32.0,,2.0,54.0,,,,,,,,2.0,121.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,143.0,23.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,2.0,,,,,,,2.0,,,,,,39.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,44.0,,17.0,,22.0,,,,59.0,,,29.0,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,2.0,,,,,17.0,107.0,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,22.0,,,,,,,1.0,,,,,,,,,,1.0
